Post_ID,DateTime,Platform,Region,Topic,User_Age,User_Gender,Text,Likes,Shares,Comments,Engagement,Rating,Sentiment,
4715,28-01-2026,Facebook,Canada,Product,24,Female,"The product is okay, nothing special about it",638,282,144,1064,3,Neutral,
4716,15-01-2026,Facebook,India,Health,19,Female,I recently bought this and it exceeded my expectations,508,40,26,574,4,Positive,
4717,29-05-2025,Facebook,USA,Politics,25,Male,"Not too good, not too bad",810,172,102,1084,3,Neutral,
4718,06-09-2025,Facebook,UK,Sports,41,Male,Poor performance and bad customer support,542,233,152,927,2,Negative,
4719,12-12-2025,Twitter,USA,Health,32,Male,"Average experience, could be improved",86,288,81,455,3,Neutral,
4720,09-08-2025,Instagram,Australia,Health,18,Female,"Average experience, could be improved",994,255,71,1320,3,Neutral,
4721,24-02-2026,Twitter,UK,Health,45,Male,"Absolutely loved the experience, highly recommended",695,200,116,1011,5,Positive,
4722,29-09-2025,Instagram,USA,Education,38,Male,It is acceptable for the price,127,238,44,409,3,Neutral,
4723,31-07-2025,Twitter,India,Politics,18,Female,"Not too good, not too bad",911,16,115,1042,3,Neutral,
4724,05-01-2026,Facebook,Canada,Entertainment,59,Female,Very disappointed with the product quality,916,19,108,1043,2,Negative,
4725,12-06-2025,Twitter,Australia,Technology,37,Female,Very disappointed with the product quality,806,141,130,1077,2,Negative,
4726,19-06-2025,Twitter,Canada,Product,60,Male,It is acceptable for the price,493,34,5,532,3,Neutral,
4727,11-07-2025,Twitter,Australia,Product,25,Female,Had a terrible experience using this service,66,20,93,179,2,Negative,
4728,05-04-2025,Instagram,USA,Product,54,Male,"Waste of money, not recommended",678,175,64,917,1,Negative,
4729,11-12-2025,Twitter,Canada,Sports,54,Male,This is one of the best services I have ever used,706,51,95,852,4,Positive,
4730,28-11-2025,Facebook,Canada,Product,60,Female,Very disappointed with the product quality,277,189,178,644,1,Negative,
4731,07-02-2026,Facebook,UK,Sports,44,Male,Very satisfied with the overall performance,855,186,64,1105,5,Positive,
4732,03-07-2025,Instagram,Canada,Politics,47,Male,"Waste of money, not recommended",890,131,153,1174,2,Negative,
4733,12-02-2026,Twitter,USA,Politics,50,Female,Very disappointed with the product quality,602,53,174,829,2,Negative,
4734,16-11-2025,Twitter,UK,Politics,50,Male,Very disappointed with the product quality,119,26,161,306,2,Negative,
4735,22-05-2025,Facebook,USA,Health,44,Female,It is acceptable for the price,125,179,46,350,3,Neutral,
4736,22-08-2025,Facebook,India,Education,48,Female,"Waste of money, not recommended",937,201,21,1159,2,Negative,
4737,21-09-2025,Twitter,UK,Product,50,Male,It is acceptable for the price,439,58,107,604,3,Neutral,
4738,17-12-2025,Instagram,UK,Entertainment,55,Female,The product did not meet my expectations,573,278,17,868,1,Negative,
4739,03-04-2025,Twitter,Canada,Sports,52,Male,I recently bought this and it exceeded my expectations,894,11,129,1034,4,Positive,
4740,25-11-2025,Instagram,UK,Education,27,Male,"Waste of money, not recommended",197,81,139,417,2,Negative,
4741,15-06-2025,Facebook,Australia,Product,21,Female,This is one of the best services I have ever used,593,109,108,810,5,Positive,
4742,08-11-2025,Instagram,Canada,Entertainment,35,Male,Had a terrible experience using this service,770,169,32,971,2,Negative,
4743,30-07-2025,Facebook,USA,Entertainment,56,Female,I recently bought this and it exceeded my expectations,893,53,175,1121,5,Positive,
4744,29-06-2025,Facebook,Canada,Education,30,Female,Poor performance and bad customer support,376,125,116,617,2,Negative,
4745,20-11-2025,Instagram,USA,Health,26,Female,"Absolutely loved the experience, highly recommended",372,71,132,575,5,Positive,
4746,09-08-2025,Instagram,UK,Entertainment,53,Male,"Not too good, not too bad",350,283,158,791,3,Neutral,
4747,05-04-2025,Facebook,India,Education,48,Male,It works fine but has some minor issues,153,226,51,430,3,Neutral,
4748,10-11-2025,Facebook,Australia,Technology,22,Male,"Absolutely loved the experience, highly recommended",609,293,89,991,5,Positive,
4749,31-08-2025,Instagram,Australia,Sports,32,Male,Amazing quality and fast delivery,633,75,168,876,5,Positive,
4750,25-03-2026,Twitter,USA,Education,49,Female,"Absolutely loved the experience, highly recommended",712,247,119,1078,5,Positive,
4751,09-09-2025,Twitter,UK,Product,54,Male,"Average experience, could be improved",810,39,166,1015,3,Neutral,
4752,16-07-2025,Twitter,India,Health,60,Female,"Not too good, not too bad",294,168,79,541,3,Neutral,
4753,15-11-2025,Facebook,USA,Technology,28,Male,"Waste of money, not recommended",81,254,166,501,1,Negative,
4754,11-11-2025,Instagram,Canada,Politics,52,Male,This is one of the best services I have ever used,699,207,98,1004,5,Positive,
4755,06-08-2025,Twitter,USA,Sports,34,Female,Had a terrible experience using this service,873,20,150,1043,1,Negative,
4756,01-07-2025,Instagram,Australia,Politics,30,Male,Very disappointed with the product quality,62,91,57,210,1,Negative,
4757,10-03-2026,Instagram,Canada,Health,37,Male,Amazing quality and fast delivery,921,225,32,1178,4,Positive,
4758,15-04-2025,Instagram,Canada,Entertainment,31,Female,"Waste of money, not recommended",120,149,120,389,1,Negative,
4759,02-11-2025,Facebook,Australia,Entertainment,33,Male,Very satisfied with the overall performance,162,193,113,468,4,Positive,
4760,28-07-2025,Twitter,Canada,Technology,33,Male,Amazing quality and fast delivery,823,18,94,935,4,Positive,
4761,17-09-2025,Twitter,Australia,Education,29,Female,It works fine but has some minor issues,448,64,185,697,3,Neutral,
4762,21-08-2025,Facebook,USA,Health,30,Male,"Waste of money, not recommended",345,60,48,453,2,Negative,
4763,17-04-2025,Instagram,India,Health,30,Male,"Average experience, could be improved",778,166,198,1142,3,Neutral,
4764,16-04-2025,Instagram,Canada,Product,29,Female,"Absolutely loved the experience, highly recommended",607,259,71,937,5,Positive,
4765,20-11-2025,Twitter,UK,Politics,56,Male,"Not too good, not too bad",205,186,112,503,3,Neutral,
4766,23-03-2026,Instagram,USA,Sports,44,Male,Poor performance and bad customer support,547,151,158,856,2,Negative,
4767,21-11-2025,Instagram,India,Product,22,Female,Poor performance and bad customer support,256,262,46,564,1,Negative,
4768,30-11-2025,Twitter,India,Politics,41,Male,Poor performance and bad customer support,980,249,32,1261,2,Negative,
4769,21-01-2026,Instagram,Australia,Sports,56,Male,Very disappointed with the product quality,152,50,105,307,2,Negative,
4770,17-11-2025,Instagram,USA,Entertainment,47,Female,Had a terrible experience using this service,449,147,192,788,1,Negative,
4771,07-12-2025,Twitter,USA,Sports,28,Male,The product did not meet my expectations,910,192,176,1278,1,Negative,
4772,02-12-2025,Instagram,India,Health,45,Male,It works fine but has some minor issues,168,136,132,436,3,Neutral,
4773,18-02-2026,Twitter,Canada,Sports,35,Male,"Average experience, could be improved",827,278,187,1292,3,Neutral,
4774,26-09-2025,Twitter,Canada,Politics,48,Female,Poor performance and bad customer support,576,156,187,919,1,Negative,
4775,21-02-2026,Facebook,India,Education,39,Female,This is one of the best services I have ever used,665,261,147,1073,4,Positive,
4776,01-01-2026,Instagram,UK,Sports,23,Female,Had a terrible experience using this service,625,210,86,921,2,Negative,
4777,30-09-2025,Instagram,India,Product,41,Female,It is acceptable for the price,946,179,22,1147,3,Neutral,
4778,04-01-2026,Twitter,India,Product,19,Female,This is one of the best services I have ever used,415,234,129,778,4,Positive,
4779,16-10-2025,Instagram,UK,Politics,42,Male,Very satisfied with the overall performance,344,283,158,785,4,Positive,
4780,15-07-2025,Twitter,USA,Education,26,Male,Very disappointed with the product quality,163,272,138,573,2,Negative,
4781,22-08-2025,Twitter,UK,Entertainment,34,Female,It works fine but has some minor issues,689,251,197,1137,3,Neutral,
4782,08-09-2025,Facebook,USA,Education,32,Female,Amazing quality and fast delivery,541,28,134,703,4,Positive,
4783,25-01-2026,Twitter,UK,Entertainment,50,Female,"The product is okay, nothing special about it",414,201,120,735,3,Neutral,
4784,11-05-2025,Facebook,Australia,Entertainment,37,Male,Very satisfied with the overall performance,210,250,118,578,5,Positive,
4785,10-08-2025,Facebook,Canada,Politics,29,Female,Amazing quality and fast delivery,567,208,147,922,5,Positive,
4786,15-02-2026,Facebook,India,Sports,41,Male,This is one of the best services I have ever used,942,138,14,1094,5,Positive,
4787,14-08-2025,Instagram,Australia,Health,25,Female,"Waste of money, not recommended",963,258,119,1340,2,Negative,
4788,11-04-2025,Twitter,UK,Technology,21,Female,Amazing quality and fast delivery,570,268,67,905,4,Positive,
4789,29-07-2025,Facebook,India,Technology,55,Male,It works fine but has some minor issues,939,207,92,1238,3,Neutral,
4790,20-04-2025,Twitter,Canada,Sports,28,Male,Very disappointed with the product quality,705,126,91,922,1,Negative,
4791,20-01-2026,Facebook,India,Education,18,Male,"Waste of money, not recommended",884,127,148,1159,2,Negative,
4792,18-11-2025,Facebook,USA,Politics,26,Male,It works fine but has some minor issues,258,70,72,400,3,Neutral,
4793,08-07-2025,Twitter,India,Health,55,Male,"Average experience, could be improved",964,73,61,1098,3,Neutral,
4794,03-02-2026,Facebook,USA,Sports,23,Male,"The product is okay, nothing special about it",448,79,156,683,3,Neutral,
4795,25-07-2025,Twitter,Canada,Technology,30,Female,Poor performance and bad customer support,674,215,49,938,2,Negative,
4796,10-05-2025,Facebook,UK,Technology,32,Male,"Not too good, not too bad",80,236,8,324,3,Neutral,
4797,21-02-2026,Instagram,Australia,Politics,25,Female,Amazing quality and fast delivery,260,214,155,629,4,Positive,
4798,12-01-2026,Twitter,Australia,Entertainment,30,Female,The product did not meet my expectations,662,272,160,1094,2,Negative,
4799,21-12-2025,Facebook,Australia,Education,48,Male,Had a terrible experience using this service,589,59,188,836,1,Negative,
4800,25-02-2026,Facebook,UK,Health,50,Male,Very satisfied with the overall performance,782,218,138,1138,4,Positive,
4801,08-11-2025,Twitter,UK,Health,60,Female,Poor performance and bad customer support,558,293,139,990,2,Negative,
4802,16-07-2025,Facebook,USA,Politics,20,Male,Amazing quality and fast delivery,628,242,200,1070,5,Positive,
4803,09-01-2026,Twitter,Australia,Sports,23,Female,Had a terrible experience using this service,807,60,192,1059,2,Negative,
4804,07-11-2025,Instagram,India,Education,31,Female,"Average experience, could be improved",160,30,110,300,3,Neutral,
4805,08-08-2025,Instagram,India,Politics,41,Female,This is one of the best services I have ever used,695,10,191,896,5,Positive,
4806,20-03-2026,Twitter,Canada,Politics,53,Female,"Not too good, not too bad",533,50,175,758,3,Neutral,
4807,12-11-2025,Facebook,Australia,Politics,47,Female,It works fine but has some minor issues,852,282,149,1283,3,Neutral,
4808,06-01-2026,Instagram,Canada,Health,36,Female,"The product is okay, nothing special about it",542,51,23,616,3,Neutral,
4809,28-01-2026,Twitter,Canada,Entertainment,41,Female,"Average experience, could be improved",979,179,6,1164,3,Neutral,
4810,23-02-2026,Facebook,Canada,Entertainment,42,Male,Very disappointed with the product quality,509,239,165,913,2,Negative,
4811,01-06-2025,Twitter,UK,Education,56,Male,Poor performance and bad customer support,780,197,151,1128,1,Negative,
4812,25-03-2026,Instagram,India,Technology,57,Female,Amazing quality and fast delivery,816,62,37,915,4,Positive,
4813,21-11-2025,Twitter,Australia,Health,20,Male,The product did not meet my expectations,939,216,126,1281,1,Negative,
4814,23-12-2025,Instagram,USA,Technology,30,Male,It works fine but has some minor issues,464,117,13,594,3,Neutral,
4815,19-12-2025,Facebook,Australia,Sports,40,Male,"The product is okay, nothing special about it",458,211,82,751,3,Neutral,
4816,29-08-2025,Facebook,Australia,Technology,25,Female,I recently bought this and it exceeded my expectations,337,21,139,497,4,Positive,
4817,09-02-2026,Instagram,UK,Entertainment,27,Male,"The product is okay, nothing special about it",132,85,141,358,3,Neutral,
4818,02-07-2025,Facebook,Australia,Entertainment,37,Male,Very disappointed with the product quality,790,260,89,1139,1,Negative,
4819,10-11-2025,Instagram,USA,Politics,38,Male,Poor performance and bad customer support,128,55,176,359,1,Negative,
4820,26-04-2025,Facebook,UK,Health,60,Male,"Not too good, not too bad",662,70,110,842,3,Neutral,
4821,31-03-2025,Instagram,Canada,Health,32,Female,The product did not meet my expectations,593,86,179,858,1,Negative,
4822,25-08-2025,Instagram,India,Technology,57,Female,"Not too good, not too bad",279,40,99,418,3,Neutral,
4823,28-10-2025,Facebook,India,Entertainment,37,Female,Very disappointed with the product quality,749,13,22,784,2,Negative,
4824,15-04-2025,Facebook,UK,Education,60,Male,"Waste of money, not recommended",212,137,122,471,1,Negative,
4825,03-08-2025,Instagram,India,Politics,24,Female,This is one of the best services I have ever used,990,296,64,1350,4,Positive,
4826,15-01-2026,Twitter,Canada,Product,41,Female,"The product is okay, nothing special about it",702,169,128,999,3,Neutral,
4827,05-05-2025,Facebook,USA,Sports,48,Female,Amazing quality and fast delivery,503,79,65,647,4,Positive,
4828,02-06-2025,Instagram,USA,Sports,30,Female,"Waste of money, not recommended",391,163,67,621,1,Negative,
4829,12-04-2025,Instagram,India,Sports,23,Male,I recently bought this and it exceeded my expectations,307,45,11,363,5,Positive,
4830,10-08-2025,Twitter,USA,Technology,54,Male,This is one of the best services I have ever used,755,41,33,829,5,Positive,
4831,22-06-2025,Instagram,USA,Entertainment,26,Female,"The product is okay, nothing special about it",900,206,122,1228,3,Neutral,
4832,14-10-2025,Facebook,UK,Technology,58,Female,This is one of the best services I have ever used,461,199,79,739,5,Positive,
4833,16-02-2026,Instagram,Canada,Education,25,Female,"Waste of money, not recommended",694,113,65,872,2,Negative,
4834,17-03-2026,Twitter,USA,Education,34,Male,"Not too good, not too bad",413,99,21,533,3,Neutral,
4835,22-06-2025,Instagram,Canada,Politics,27,Female,I recently bought this and it exceeded my expectations,443,121,43,607,4,Positive,
4836,03-12-2025,Facebook,India,Entertainment,60,Male,It works fine but has some minor issues,588,241,113,942,3,Neutral,
4837,16-09-2025,Facebook,Australia,Health,32,Male,"The product is okay, nothing special about it",924,180,111,1215,3,Neutral,
4838,09-04-2025,Facebook,USA,Health,26,Male,Very disappointed with the product quality,848,40,132,1020,2,Negative,
4839,08-07-2025,Facebook,India,Politics,51,Male,"Not too good, not too bad",129,244,46,419,3,Neutral,
4840,05-11-2025,Facebook,USA,Technology,27,Male,I recently bought this and it exceeded my expectations,626,230,88,944,4,Positive,
4841,01-05-2025,Instagram,Canada,Education,20,Female,It is acceptable for the price,473,40,107,620,3,Neutral,
